timestamp,device_id,energy_consumed,device_type,location,data_size,latency,error_rate,protocol_type,air_quality,temperature,humidity,traffic_flow,transaction_id,transaction_status,block_hash,node_id,validation_status,model_version,training_time,model_accuracy,communication_cost,system_status
2020-01-04 04:55:00,device_4,1.12,light bulb,Zone 5,1832,36,0.024,HTTP,135,30.6,33,85,txn_924,failed,block_1973,node_3,successful,1,44,0.78,0.05,3
2020-01-04 05:00:00,device_5,1.67,smart appliance,Zone 2,1780,7,0.071,CoAP,134,34.8,37,14,txn_925,pending,block_7055,node_2,failed,2,260,0.8,0.03,2
2020-01-04 05:05:00,device_4,2.93,smart appliance,Zone 5,1994,23,0.065,MQTT,56,17.0,41,63,txn_926,failed,block_8024,node_2,failed,1,252,0.77,0.14,2
2020-01-04 05:10:00,device_1,2.73,heater,Zone 2,2859,13,0.044,CoAP,134,33.3,73,18,txn_927,pending,block_6660,node_1,successful,4,159,0.88,0.17,2
2020-01-04 05:15:00,device_2,2.97,light bulb,Zone 4,2326,7,0.057,MQTT,112,23.2,33,17,txn_928,pending,block_3780,node_2,failed,5,151,0.78,0.03,1
2020-01-04 05:20:00,device_2,1.88,fan,Zone 5,3076,14,0.046,FTP,65,27.2,76,95,txn_929,confirmed,block_7753,node_1,failed,2,247,0.94,0.04,2
2020-01-04 05:25:00,device_5,0.28,light bulb,Zone 3,4578,7,0.041,CoAP,135,31.5,48,87,txn_930,pending,block_7665,node_2,failed,5,128,0.76,0.12,2
2020-01-04 05:30:00,device_2,4.63,heater,Zone 1,1939,8,0.036,CoAP,102,23.8,40,47,txn_931,failed,block_4486,node_3,successful,1,67,0.72,0.05,2
2020-01-04 05:35:00,device_2,0.88,heater,Zone 5,1643,15,0.045,FTP,75,24.5,61,75,txn_932,confirmed,block_6299,node_1,failed,5,251,0.77,0.15,3
2020-01-04 05:40:00,device_3,3.71,fan,Zone 1,2246,49,0.06,MQTT,91,28.9,51,42,txn_933,confirmed,block_5972,node_2,failed,2,148,0.78,0.06,3
2020-01-04 05:45:00,device_3,4.83,air conditioner,Zone 3,4073,32,0.015,CoAP,121,19.7,44,48,txn_934,confirmed,block_9614,node_2,failed,2,102,0.92,0.08,1
2020-01-04 05:50:00,device_4,0.99,light bulb,Zone 3,2311,41,0.062,MQTT,129,26.2,56,9,txn_935,confirmed,block_2313,node_3,successful,1,123,0.94,0.11,2
2020-01-04 05:55:00,device_2,0.41,heater,Zone 2,2162,7,0.037,CoAP,117,31.9,45,27,txn_936,confirmed,block_6121,node_3,successful,1,104,0.8,0.09,1
2020-01-04 06:00:00,device_1,3.08,light bulb,Zone 4,3442,39,0.065,CoAP,76,23.1,56,40,txn_937,failed,block_3619,node_1,failed,5,267,0.85,0.09,1
2020-01-04 06:05:00,device_5,1.89,fan,Zone 4,4303,9,0.024,CoAP,90,20.4,53,73,txn_938,confirmed,block_1524,node_1,successful,2,260,0.83,0.03,1
2020-01-04 06:10:00,device_2,0.17,fan,Zone 2,2281,7,0.074,MQTT,105,21.1,50,12,txn_939,failed,block_6312,node_3,successful,5,255,0.73,0.08,2
2020-01-04 06:15:00,device_2,3.19,fan,Zone 4,4827,19,0.005,HTTP,138,24.5,34,40,txn_940,confirmed,block_9939,node_3,successful,1,284,0.78,0.14,2
2020-01-04 06:20:00,device_3,2.28,heater,Zone 4,2414,42,0.0,FTP,58,29.4,64,8,txn_941,confirmed,block_3204,node_3,successful,1,285,0.74,0.05,1
2020-01-04 06:25:00,device_5,4.85,air conditioner,Zone 5,3104,38,0.007,FTP,142,22.1,57,30,txn_942,confirmed,block_5648,node_3,failed,3,182,0.79,0.14,2
2020-01-04 06:30:00,device_4,2.79,smart appliance,Zone 4,3928,8,0.089,MQTT,101,25.3,62,50,txn_943,failed,block_7350,node_1,failed,2,160,0.81,0.15,1
2020-01-04 06:35:00,device_4,1.56,fan,Zone 1,2583,34,0.059,FTP,104,30.9,75,49,txn_944,pending,block_6605,node_3,successful,4,64,0.85,0.16,2
2020-01-04 06:40:00,device_1,3.87,air conditioner,Zone 2,4625,9,0.064,CoAP,64,32.3,31,37,txn_945,confirmed,block_4733,node_3,failed,4,243,0.81,0.15,2
2020-01-04 06:45:00,device_1,4.4,light bulb,Zone 1,2681,15,0.056,MQTT,125,28.4,57,66,txn_946,confirmed,block_7927,node_1,failed,1,221,0.72,0.09,3
2020-01-04 06:50:00,device_1,1.36,air conditioner,Zone 1,2328,24,0.093,FTP,81,25.1,59,48,txn_947,pending,block_7275,node_1,successful,1,135,0.92,0.18,3
2020-01-04 06:55:00,device_3,0.64,fan,Zone 1,2286,49,0.05,HTTP,108,25.8,38,68,txn_948,pending,block_3215,node_1,successful,2,210,0.89,0.15,3
2020-01-04 07:00:00,device_2,1.96,smart appliance,Zone 4,4599,6,0.091,MQTT,136,29.5,53,66,txn_949,failed,block_3200,node_3,successful,4,129,0.92,0.01,3
2020-01-04 07:05:00,device_3,2.71,heater,Zone 1,2347,10,0.085,HTTP,60,32.5,75,20,txn_950,pending,block_9776,node_1,failed,2,232,0.93,0.11,1
2020-01-04 07:10:00,device_5,4.31,fan,Zone 1,1895,23,0.058,FTP,79,26.6,37,25,txn_951,failed,block_2171,node_1,failed,3,176,0.95,0.07,1
2020-01-04 07:15:00,device_5,4.27,fan,Zone 1,1917,5,0.042,FTP,55,24.3,53,46,txn_952,confirmed,block_4544,node_3,failed,1,86,0.75,0.05,2
2020-01-04 07:20:00,device_2,2.32,smart appliance,Zone 3,260,17,0.023,CoAP,98,26.9,49,34,txn_953,failed,block_6442,node_3,failed,2,119,0.91,0.12,2
2020-01-04 07:25:00,device_4,2.03,air conditioner,Zone 3,1889,15,0.06,CoAP,148,25.7,74,80,txn_954,confirmed,block_1541,node_2,successful,4,132,0.92,0.04,3
2020-01-04 07:30:00,device_5,1.7,fan,Zone 4,1743,19,0.06,MQTT,139,23.1,45,100,txn_955,confirmed,block_4748,node_2,failed,2,173,0.81,0.14,3
2020-01-04 07:35:00,device_3,1.28,fan,Zone 2,606,43,0.009,CoAP,89,31.1,64,47,txn_956,failed,block_3328,node_1,failed,4,118,0.78,0.12,3
2020-01-04 07:40:00,device_3,2.43,fan,Zone 2,2245,35,0.094,MQTT,136,28.1,77,20,txn_957,pending,block_3444,node_1,successful,3,133,0.87,0.07,3
2020-01-04 07:45:00,device_5,0.87,air conditioner,Zone 1,2600,44,0.078,FTP,92,17.6,67,61,txn_958,confirmed,block_1897,node_3,failed,5,249,0.77,0.13,2
2020-01-04 07:50:00,device_5,4.57,light bulb,Zone 3,1593,50,0.003,CoAP,91,17.6,36,71,txn_959,pending,block_3627,node_1,successful,4,293,0.81,0.05,3
2020-01-04 07:55:00,device_2,1.97,light bulb,Zone 5,2189,46,0.014,CoAP,135,24.4,33,36,txn_960,confirmed,block_3917,node_1,failed,1,44,0.84,0.2,1
2020-01-04 08:00:00,device_3,0.79,smart appliance,Zone 2,1180,20,0.044,HTTP,128,21.3,54,63,txn_961,confirmed,block_3308,node_1,failed,1,69,0.87,0.12,2
2020-01-04 08:05:00,device_1,1.46,fan,Zone 4,3311,23,0.045,HTTP,109,17.4,55,54,txn_962,confirmed,block_2977,node_1,successful,5,150,0.94,0.05,3
2020-01-04 08:10:00,device_1,4.19,heater,Zone 1,4778,47,0.016,MQTT,136,16.5,64,66,txn_963,pending,block_1222,node_2,successful,5,55,0.72,0.04,2
2020-01-04 08:15:00,device_1,3.87,air conditioner,Zone 3,4864,30,0.06,HTTP,54,33.3,35,96,txn_964,pending,block_3924,node_3,successful,4,182,0.91,0.05,3
2020-01-04 08:20:00,device_3,2.83,fan,Zone 1,3935,6,0.026,MQTT,101,28.6,63,34,txn_965,confirmed,block_5664,node_2,failed,3,210,0.87,0.05,3
2020-01-04 08:25:00,device_1,2.73,air conditioner,Zone 1,166,5,0.023,MQTT,86,33.4,50,22,txn_966,pending,block_1316,node_3,failed,4,243,0.89,0.07,3
2020-01-04 08:30:00,device_4,3.64,smart appliance,Zone 1,1982,37,0.062,MQTT,133,20.2,45,26,txn_967,pending,block_3438,node_3,failed,2,292,0.91,0.07,2
2020-01-04 08:35:00,device_5,3.37,fan,Zone 4,2480,7,0.032,FTP,141,22.7,53,63,txn_968,confirmed,block_2668,node_2,successful,2,189,0.74,0.02,3
2020-01-04 08:40:00,device_4,1.75,light bulb,Zone 2,1606,18,0.027,CoAP,75,26.7,33,14,txn_969,failed,block_8291,node_3,successful,5,145,0.86,0.16,3
2020-01-04 08:45:00,device_1,2.65,smart appliance,Zone 5,1544,8,0.062,HTTP,99,17.7,71,72,txn_970,pending,block_3763,node_1,failed,3,270,0.87,0.1,3
2020-01-04 08:50:00,device_5,1.13,air conditioner,Zone 1,3016,21,0.067,CoAP,135,18.5,32,4,txn_971,confirmed,block_6144,node_1,failed,4,226,0.94,0.06,2
2020-01-04 08:55:00,device_4,4.56,fan,Zone 3,1346,9,0.086,HTTP,129,28.2,46,9,txn_972,confirmed,block_1915,node_3,failed,1,212,0.76,0.11,3
2020-01-04 09:00:00,device_4,2.03,air conditioner,Zone 5,1985,34,0.041,HTTP,87,32.3,31,66,txn_973,pending,block_6123,node_2,successful,4,194,0.72,0.15,3
2020-01-04 09:05:00,device_1,1.45,fan,Zone 3,2013,29,0.051,CoAP,145,19.0,51,76,txn_974,pending,block_6598,node_1,successful,1,43,0.89,0.02,1
2020-01-04 09:10:00,device_2,4.5,fan,Zone 4,451,25,0.059,CoAP,111,26.4,46,20,txn_975,confirmed,block_7459,node_1,failed,2,91,0.72,0.11,1
2020-01-04 09:15:00,device_5,2.43,smart appliance,Zone 1,983,41,0.028,HTTP,79,16.9,49,94,txn_976,confirmed,block_1868,node_3,successful,1,85,0.92,0.05,3
2020-01-04 09:20:00,device_2,2.83,light bulb,Zone 4,4285,37,0.03,CoAP,50,21.1,51,32,txn_977,failed,block_3831,node_3,successful,1,129,0.89,0.09,1
2020-01-04 09:25:00,device_1,1.56,air conditioner,Zone 3,2038,14,0.006,MQTT,62,25.0,44,66,txn_978,confirmed,block_3816,node_1,successful,1,193,0.74,0.07,1
2020-01-04 09:30:00,device_3,3.82,fan,Zone 2,3347,40,0.07,FTP,71,30.7,70,74,txn_979,failed,block_2538,node_3,successful,4,48,0.92,0.05,1
2020-01-04 09:35:00,device_1,1.7,heater,Zone 2,4799,16,0.041,HTTP,50,15.3,55,27,txn_980,confirmed,block_9069,node_3,successful,4,155,0.79,0.17,3
2020-01-04 09:40:00,device_1,4.39,light bulb,Zone 2,2582,46,0.021,MQTT,93,28.4,44,53,txn_981,confirmed,block_7336,node_1,failed,1,103,0.87,0.19,3
2020-01-04 09:45:00,device_5,0.23,light bulb,Zone 3,2450,25,0.079,FTP,131,19.3,76,100,txn_982,pending,block_7585,node_2,failed,2,204,0.7,0.07,3
2020-01-04 09:50:00,device_2,0.33,heater,Zone 3,695,5,0.057,MQTT,51,32.7,47,91,txn_983,confirmed,block_5835,node_3,successful,1,239,0.85,0.06,3
2020-01-04 09:55:00,device_3,1.67,heater,Zone 3,463,18,0.071,CoAP,135,16.2,39,37,txn_984,failed,block_4134,node_3,successful,1,202,0.82,0.14,3
2020-01-04 10:00:00,device_5,4.74,heater,Zone 1,457,36,0.047,FTP,86,18.0,53,37,txn_985,pending,block_8630,node_3,failed,4,176,0.86,0.01,3
2020-01-04 10:05:00,device_1,3.74,smart appliance,Zone 4,4727,23,0.061,MQTT,72,32.3,41,4,txn_986,failed,block_8107,node_2,successful,4,204,0.93,0.03,3
2020-01-04 10:10:00,device_5,3.86,fan,Zone 2,4982,26,0.059,HTTP,77,23.8,37,25,txn_987,failed,block_3550,node_1,successful,1,158,0.92,0.12,1
2020-01-04 10:15:00,device_2,3.39,smart appliance,Zone 2,812,20,0.096,HTTP,50,33.5,76,18,txn_988,confirmed,block_6513,node_1,successful,1,195,0.78,0.19,2
2020-01-04 10:20:00,device_3,0.74,smart appliance,Zone 5,1861,6,0.067,FTP,125,31.0,57,17,txn_989,failed,block_8126,node_1,failed,4,230,0.76,0.19,2
2020-01-04 10:25:00,device_4,4.9,heater,Zone 2,1494,22,0.069,MQTT,68,26.0,69,2,txn_990,pending,block_4260,node_1,failed,4,100,0.81,0.03,1
2020-01-04 10:30:00,device_3,0.57,air conditioner,Zone 4,1088,29,0.099,FTP,63,26.9,52,29,txn_991,failed,block_7430,node_2,failed,3,155,0.89,0.1,2
2020-01-04 10:35:00,device_1,2.17,air conditioner,Zone 2,3901,31,0.053,MQTT,66,27.8,76,93,txn_992,failed,block_6363,node_1,failed,4,167,0.81,0.1,3
2020-01-04 10:40:00,device_2,0.83,heater,Zone 3,1160,5,0.016,CoAP,129,19.3,50,65,txn_993,failed,block_5253,node_1,successful,2,127,0.74,0.06,1
2020-01-04 10:45:00,device_3,2.67,fan,Zone 3,3797,34,0.081,HTTP,98,32.3,56,82,txn_994,pending,block_1525,node_3,successful,1,227,0.9,0.03,1
2020-01-04 10:50:00,device_2,4.82,light bulb,Zone 5,2146,42,0.044,MQTT,85,20.9,59,88,txn_995,confirmed,block_5481,node_2,failed,3,93,0.87,0.18,3
2020-01-04 10:55:00,device_1,2.09,air conditioner,Zone 3,2083,18,0.043,HTTP,142,30.1,46,75,txn_996,failed,block_3471,node_2,successful,4,36,0.89,0.05,1
2020-01-04 11:00:00,device_3,4.24,fan,Zone 5,4898,35,0.018,HTTP,134,20.6,79,57,txn_997,confirmed,block_1796,node_2,successful,4,58,0.88,0.19,3
2020-01-04 11:05:00,device_4,4.63,heater,Zone 1,2921,38,0.02,HTTP,91,21.0,51,39,txn_998,failed,block_5089,node_3,successful,1,225,0.78,0.07,2
2020-01-04 11:10:00,device_1,4.94,heater,Zone 3,2171,24,0.091,MQTT,58,15.5,73,39,txn_999,confirmed,block_2863,node_1,successful,5,277,0.72,0.09,1
2020-01-04 11:15:00,device_5,3.25,fan,Zone 3,2953,36,0.043,MQTT,69,21.6,69,79,txn_1000,failed,block_8771,node_2,successful,3,191,0.94,0.04,2
